,닻과 돛(해자기업),닻과 돛(NASDAQ 40%),S&P500 100%
1990-03-20,9886.750676227917,9886.750676227917,9496.2330063611
1990-03-21,9822.9261890676,9822.9261890676,9445.355387371903
1990-03-22,9781.783658327195,9781.783658327195,9332.758769020562
1990-03-23,9818.102856573683,9818.102856573681,9375.295363557858
1990-03-26,9658.318661188232,9658.318661188234,9386.694169733355
1990-03-27,9648.151182574564,9648.151182574564,9494.286682478212
1990-03-28,9654.498421738457,9654.498421738457,9508.18754145695
1990-03-29,9640.07022598917,9640.070225989168,9474.54770029191
1990-03-30,9619.036223829426,9619.036223829426,9450.916070339836
1990-04-02,9600.201782633902,9600.201782633902,9416.442211573716
1990-04-03,9689.663827835651,9689.663827835651,9553.782766158938
1990-04-04,9664.64540895901,9664.645408959008,9482.887876302713
1990-04-05,9679.250688127911,9679.250688127913,9472.879665089751
1990-04-06,9652.687607419472,9652.687607419472,9454.807869664512
1990-04-09,9641.013620886584,9641.013620886584,9490.672323393164
1990-04-10,9645.192551933096,9645.192551933094,9510.133865339838
1990-04-11,9654.51270614712,9654.51270614712,9505.963777334435
1990-04-12,9687.063841129495,9687.063841129495,9573.243459664513
1990-04-16,9693.139024936121,9693.139024936121,9584.36397715928
1990-04-17,9671.185647865372,9671.185647865374,9582.695941957121
1990-04-18,9643.508400251829,9643.50840025183,9472.601376409022
1990-04-19,9629.907504384206,9629.907504384206,9399.482722430283
1990-04-20,9604.569668873051,9604.569668873053,9316.911586158934
1990-04-23,9551.219369142756,9551.219369142755,9203.75839044614
1990-04-24,9555.682230841812,9555.682230841812,9184.575137180193
1990-04-25,9528.298369313274,9528.298369313274,9231.004379483262
1990-04-26,9534.432531702001,9534.432531702001,9255.748315717143
1990-04-27,9508.089366213713,9508.089366213711,9149.822989733346
1990-04-30,9499.387669191941,9499.387669191941,9196.807960956769
1990-05-01,9528.874069449399,9528.874069449397,9237.120791371548
1990-05-02,9545.094605052662,9545.094605052664,9299.118927855516
1990-05-03,9563.68807647773,9563.68807647773,9329.422698616234
1990-05-04,9602.743401688258,9602.743401688258,9407.82374688218
1990-05-07,9627.339039906537,9627.339039906537,9467.31898212181
1990-05-08,9628.332979593648,9628.332979593648,9508.46583013767
1990-05-09,9622.000643989755,9622.000643989757,9532.096611648643
1990-05-10,9650.100570428958,9650.100570428956,9558.786871765413
1990-05-11,9669.361380301489,9669.361380301489,9786.204721031707
1990-05-14,9705.146680284617,9705.146680284619,9862.659445414767
1990-05-15,9704.22746127426,9704.22746127426,9849.592604037109
1990-05-16,9724.143544050745,9724.143544050745,9841.80815694666
1990-05-17,9744.286305238742,9744.28630523874,9854.87499832432
1990-05-18,9772.83742402105,9772.83742402105,9859.601663691174
1990-05-21,9838.91428796634,9838.914287966338,9953.015028776566
1990-05-22,9863.312961296208,9863.312961296208,9964.969563872419
1990-05-23,9810.391087616028,9810.39108761603,9988.87948250522
1990-05-24,9838.265277834354,9838.265277834354,9964.413834952064
1990-05-25,9798.852151539812,9798.852151539812,9857.932780047913
1990-05-29,9843.580155771942,9843.580155771942,10026.689411675658
1990-05-30,9845.780463311768,9845.78046331177,10032.52753488322
1990-05-31,9822.988619660633,9822.988619660633,10042.814883218012
1990-06-01,9853.647346726228,9853.647346726228,10096.471995250076
1990-06-04,9837.952289918703,9837.952289918701,10214.351007888625
1990-06-05,9837.788075902583,9837.788075902585,10193.22227918089
1990-06-06,9852.44799113736,9852.44799113736,10146.514748197094
1990-06-07,9794.884316795951,9794.884316795951,10096.193706569353
1990-06-08,9772.929235429057,9772.92923542906,9972.754010962868
1990-06-11,9800.450566958662,9800.450566958662,10053.935400712786
1990-06-12,9842.092701638256,9842.092701638256,10182.37920192575
1990-06-13,9823.30292944451,9823.302929444511,10144.846712994937
1990-06-14,9773.31329267511,9773.31329267511,10089.243277079984
1990-06-15,9786.21047903921,9786.21047903921,10089.521565760711
1990-06-18,9746.61122069395,9746.61122069395,9921.877240414771
1990-06-19,9740.136748284738,9740.136748284738,9966.081870154227
1990-06-20,9730.24674513241,9730.24674513241,9983.597088218015
1990-06-21,9756.686896408866,9756.686896408868,10021.685306069181
1990-06-22,9729.776808000577,9729.776808000577,9881.564409999992
1990-06-25,9737.125628486525,9737.125628486525,9794.823185723239
1990-06-26,9705.592933162588,9705.592933162588,9787.87275623387
1990-06-27,9729.092019077492,9729.092019077492,9873.502522669916
1990-06-28,9772.638969662998,9772.638969662998,9942.72852888288
1990-06-29,9789.090532993956,9789.090532993954,9953.570757696925
1990-07-02,9827.546272388825,9827.546272388825,9995.829911994593
1990-07-03,9861.047981637268,9861.047981637268,10013.066841377651
1990-07-05,9822.419812721138,9822.419812721138,9888.51483948936
1990-07-06,9845.294409668872,9845.29440966887,9964.692123632793
1990-07-09,9850.954250371562,9850.954250371562,9995.273334633137
1990-07-10,9798.528535752255,9798.528535752255,9911.034163159627
1990-07-11,9826.703193769932,9826.703193769932,10042.814883218012
1990-07-12,9834.675886958517,9834.675886958517,10159.859878255482
1990-07-13,9937.13330229579,9937.133302295792,10211.848955085385
1990-07-16,9946.893783130756,9946.893783130756,10257.444179787377
1990-07-17,9883.953575362186,9883.953575362186,10217.687078292947
1990-07-18,9842.604412207696,9842.604412207696,10125.941748409714
1990-07-19,9842.409423674468,9842.409423674468,10156.523807851161
1990-07-20,9808.021686137667,9808.021686137667,10053.37882335133
1990-07-23,9755.11142614637,9755.111426146368,9878.228339595666
1990-07-24,9757.880724039098,9757.880724039096,9891.573469654051
1990-07-25,9814.23018081833,9814.230180818331,9927.71536362233
1990-07-26,9783.929253278138,9783.92925327814,9894.909540058372
1990-07-27,9745.153845108709,9745.153845108707,9826.239262765761
1990-07-30,9723.347322783786,9723.347322783786,9884.900480404309
1990-07-31,9751.131613112924,9751.131613112926,9901.581680867015
1990-08-01,9719.335080395704,9719.335080395704,9884.066462803228
1990-08-02,9734.571029838151,9734.57102983815,9771.748133132614
1990-08-03,9623.142953834378,9623.14295383438,9587.700047563596
1990-08-06,9497.044691176507,9497.044691176507,9297.728332892983
1990-08-07,9523.477160053437,9523.477160053437,9308.848850387752
1990-08-08,9584.15620882196,9584.156208821962,9406.711440600373
1990-08-09,9622.298582671232,9622.298582671232,9450.916070339828
1990-08-10,9622.621691082924,9622.621691082924,9328.032103653699
1990-08-13,9739.542168265943,9739.542168265943,9420.334010898387
1990-08-14,9811.731222313052,9811.73122231305,9435.625464839657
1990-08-15,9724.322650431295,9724.322650431295,9454.25214074415
1990-08-16,9676.418254521492,9676.418254521494,9241.013439137323
1990-08-17,9660.571718558544,9660.571718558542,9114.236824685418
1990-08-20,9598.391861201339,9598.391861201337,9133.142637711737
1990-08-21,9567.016621669658,9567.01662166966,8948.26053454164
1990-08-22,9487.022436780431,9487.02243678043,8800.633480062726
1990-08-23,9387.967651480569,9387.96765148057,8536.795448147426
1990-08-24,9434.658517539745,9434.658517539745,8660.513432434638
1990-08-27,9558.513307602985,9558.513307602985,8936.584288126514
1990-08-28,9407.305147114845,9407.305147114845,8933.803946642547
1990-08-29,9368.668973644411,9368.668973644411,9013.039012509575
1990-08-30,9383.291234037308,9383.291234037308,8860.685292663808
1990-08-31,9390.666553912251,9390.666553912251,8967.72207648831
1990-09-04,9349.820256631858,9349.820256631858,8982.456953068131
1990-09-05,9370.838268097858,9370.838268097858,9018.599695477511
1990-09-06,9371.69976304318,9371.69976304318,8909.338299089392
1990-09-07,9364.465185923442,9364.465185923442,8991.075417759661
1990-09-10,9376.945248641501,9376.945248641501,8941.866682413724
1990-09-11,9313.31314858778,9313.313148587782,8925.463770631744
1990-09-12,9347.61155781612,9347.61155781612,8967.166347567958
1990-09-13,9313.668634432222,9313.668634432222,8859.017257461646
1990-09-14,9328.701621682243,9328.701621682245,8808.417927153176
1990-09-17,9352.051932933993,9352.051932933993,8834.551609908493
1990-09-18,9310.577349358657,9310.577349358657,8857.627510940214
1990-09-19,9310.61861585099,9310.61861585099,8802.024075025261
1990-09-20,9251.065053284901,9251.065053284901,8659.679414833558
1990-09-21,9251.08374632994,9251.08374632994,8655.231038147429
1990-09-24,9189.092118670493,9189.092118670495,8468.125170854817
1990-09-25,9296.959463041756,9296.959463041756,8570.157849072839
1990-09-26,9247.897605314396,9247.897605314396,8481.192012232472
1990-09-27,9181.291787986936,9181.291787986935,8367.483087599327
1990-09-28,9244.115284162592,9244.115284162592,8508.715441509223
1990-10-01,9243.823245840316,9243.823245840318,8755.873121402916
1990-10-02,9195.711935456742,9195.711935456744,8763.379279812638
1990-10-03,9165.314412012727,9165.314412012729,8657.45480226994
1990-10-04,9199.743961309361,9199.743961309361,8693.319255998593
1990-10-05,9177.461785627265,9177.461785627265,8660.235143753907
1990-10-08,9149.299318645351,9149.29931864535,8715.282850748506
1990-10-09,9118.146421661155,9118.146421661157,8482.304318514278
1990-10-10,9029.15878106295,9029.15878106295,8351.358464498073
1990-10-11,8934.153535466761,8934.153535466761,8214.295350152477
1990-10-12,8954.06893590665,8954.06893590665,8341.349404844008
1990-10-15,8915.70840027814,8915.708400278141,8430.315241684371
1990-10-16,8760.698811571054,8760.698811571054,8310.489905162936
1990-10-17,8782.911630547824,8782.911630547824,8306.041528476808
1990-10-18,8860.151073980402,8860.1510739804,8500.09697681769
1990-10-19,8921.594144265919,8921.594144265919,8687.481132791027
1990-10-22,8921.87287608125,8921.87287608125,8750.86901579643
1990-10-23,8953.70451135923,8953.70451135923,8684.144213945607
1990-10-24,8949.325271436523,8949.325271436523,8690.81720319535
1990-10-25,8968.331069644231,8968.331069644233,8623.259232184546
1990-10-26,8912.648060423822,8912.648060423822,8471.461241259132
1990-10-29,8875.63921695783,8875.639216957828,8392.782752753557
1990-10-30,8875.447690767925,8875.447690767924,8453.390294274992
1990-10-31,8919.302680687144,8919.302680687142,8451.722259072832
1990-11-01,8933.656340279744,8933.656340279744,8535.683141865615
1990-11-02,8963.848753561535,8963.848753561535,8669.965914727241
1990-11-05,8998.637400071175,8998.637400071175,8746.142350429574
1990-11-06,9014.311492634028,9014.311492634028,8663.571214158226
1990-11-07,9025.939124328193,9025.939124328193,8507.60398366851
1990-11-08,9021.194497454484,9021.194497454486,8552.086053647592
1990-11-09,9077.725977140837,9077.725977140837,8722.5107204775
1990-11-12,9124.713108565293,9124.713108565295,8882.093158493362
1990-11-13,9158.573896934475,9158.573896934475,8831.772116865617
1990-11-14,9197.032038348314,9197.032038348314,8907.670263887225
1990-11-15,9132.38751479636,9132.38751479636,8813.700321440378
1990-11-16,9088.872983715059,9088.87298371506,8816.480662924345
1990-11-19,9117.68411374762,9117.68411374762,8878.200510727585
1990-11-20,9096.526946166681,9096.526946166681,8766.159621296598
1990-11-21,9081.200781170219,9081.20078117022,8786.176892163627
1990-11-23,9131.543114028509,9131.54311402851,8760.321498089037
1990-11-26,9157.33054167834,9157.330541678342,8799.522022222012
1990-11-27,9179.924366961082,9179.924366961082,8843.72665196147
1990-11-28,9198.272491086936,9198.272491086936,8839.556563956068
1990-11-29,9218.520903783457,9218.520903783457,8797.019969418772
1990-11-30,9233.214834119128,9233.214834119128,8958.269594195695
1990-12-03,9222.64155556443,9222.641555564433,9010.536959706325
1990-12-04,9224.712553615102,9224.712553615103,9073.090825110648
1990-12-05,9272.517830676588,9272.517830676587,9172.343161844701
1990-12-06,9240.21162148157,9240.21162148157,9148.711531892626
1990-12-07,9239.873917420224,9239.873917420226,9112.013060562893
1990-12-10,9266.125038238823,9266.125038238824,9143.707426286144
1990-12-11,9221.58486167259,9221.584861672589,9075.592877913887
1990-12-12,9234.06465376784,9234.06465376784,9179.849320254421
1990-12-13,9252.511997390795,9252.511997390797,9156.217690302346
1990-12-14,9238.620792052589,9238.620792052589,9086.157666488301
1990-12-17,9236.73869768438,9236.73869768438,9063.91578305766
1990-12-18,9284.798553472614,9284.798553472614,9175.956672488646
1990-12-19,9305.37794488855,9305.37794488855,9180.127608935147
1990-12-20,9364.788517617602,9364.788517617602,9177.902996371531
1990-12-21,9363.905205321424,9363.905205321424,9223.219932392793
1990-12-24,9355.196161014317,9355.196161014317,9171.786584483241
1990-12-26,9356.347435600517,9356.347435600517,9198.198555919284
1990-12-27,9338.454558682062,9338.45455868206,9127.02622582343
1990-12-28,9365.460095382157,9365.460095382157,9138.980760919283
1990-12-31,9389.810477393125,9389.810477393125,9180.683337855497
1991-01-02,9411.33837253304,9411.33837253304,9075.871166594607
1991-01-03,9331.788444640293,9331.788444640291,8949.651129504156
1991-01-04,9337.198325496229,9337.198325496227,8924.35146434992
1991-01-07,9294.641399290078,9294.641399290078,8769.77398038164
1991-01-08,9272.89217729577,9272.89217729577,8754.760815121095
1991-01-09,9239.433956392071,9239.433956392071,8659.95685507317
1991-01-10,9309.34482038462,9309.34482038462,8744.474315227406
1991-01-11,9309.174576472136,9309.174576472138,8763.93585717408
1991-01-14,9307.715359029224,9307.715359029226,8687.758573030647
1991-01-15,9322.632452260095,9322.632452260097,8722.233280237866
1991-01-16,9435.514753083806,9435.514753083808,8790.069539929396
1991-01-17,9369.801302478927,9369.801302478929,9118.129472451177
1991-01-18,9376.99377092843,9376.993770928428,9236.565062451178
1991-01-21,9405.351381328426,9405.351381328424,9204.036679126846
1991-01-22,9418.970551269766,9418.970551269766,9127.581954743786
1991-01-23,9449.492613315733,9449.492613315733,9180.405049174773
1991-01-24,9486.523181307983,9486.52318130798,9307.459103866304
1991-01-25,9526.371889338508,9526.371889338508,9343.323557594958
1991-01-28,9554.89848495396,9554.898484953957,9342.21125131315
1991-01-29,9610.434194015572,9610.434194015574,9336.928857025943
1991-01-30,9620.739943091092,9620.739943091092,9477.883770696211
1991-01-31,9670.925186480099,9670.925186480099,9561.844653488995
1991-02-01,9695.968337938373,9695.968337938371,9537.37900593584
1991-02-04,9788.322273942453,9788.322273942455,9684.450331494398
1991-02-05,9859.659053864894,9859.659053864896,9765.631721244314
1991-02-06,9888.658427481787,9888.658427481785,9954.96135265944
1991-02-07,9869.39525651712,9869.39525651712,9911.868180760692
1991-02-08,9932.132921552768,9932.13292155277,9990.547517707366
1991-02-11,9984.590259101475,9984.590259101475,10247.15683145257
1991-02-12,9966.335613373562,9966.335613373562,10161.527913457627
1991-02-13,10024.225774307599,10024.2257743076,10259.389655229148
1991-02-14,9997.373253714168,9997.373253714166,10125.941748409701
1991-02-15,10023.186163533052,10023.18616353305,10260.501961510954
1991-02-19,10023.147067522534,10023.147067522532,10269.67700356394
1991-02-20,9992.040510757903,9992.040510757903,10151.519702244665
1991-02-21,9979.209509434235,9979.209509434233,10146.79303687781
1991-02-22,9981.042683578688,9981.04268357869,10165.69800146303
1991-02-25,9995.365020150446,9995.365020150446,10210.45920856394
1991-02-26,9973.002778008398,9973.002778008398,10086.74122427673
1991-02-27,10010.245997455544,10010.245997455546,10223.803490181224
1991-02-28,10053.485643024695,10053.485643024695,10205.176814276732
1991-03-01,10120.711582511869,10120.711582511867,10299.702485643931
1991-03-04,10156.163123349153,10156.163123349155,10268.00811992068
1991-03-05,10271.143751702719,10271.143751702719,10473.46322287816
1991-03-06,10290.97751268548,10290.97751268548,10458.172617377988
1991-03-07,10313.241036759358,10313.241036759358,10450.943899207892
1991-03-08,10321.792036593137,10321.792036593139,10424.254487532224
1991-03-11,10223.53556428981,10223.53556428981,10368.928491856896
1991-03-12,10154.27913308525,10154.279133085252,10287.469661867352
1991-03-13,10235.955036485833,10235.955036485833,10413.689698957807
1991-03-14,10222.351768258244,10222.351768258242,10383.94165711744
1991-03-15,10217.745243572937,10217.745243572936,10386.44370992068
1991-03-18,10192.172228690164,10192.172228690162,10345.29686190482
1991-03-19,10173.527994345839,10173.52799434584,10191.831684218347
1991-03-20,10207.163565071956,10207.163565071955,10228.808444228805
1991-03-21,10177.020388403735,10177.020388403736,10191.553395537618
1991-03-22,10175.81805538084,10175.818055380842,10216.575620452226
1991-03-25,10195.806134046412,10195.806134046412,10281.908978899417
1991-03-26,10279.073291639543,10279.073291639543,10461.786128021935
1991-03-27,10299.543467860454,10299.543467860454,10435.37500502699
1991-03-28,10310.850024793903,10310.850024793905,10431.76064594194
1991-04-01,10298.085139488367,10298.085139488368,10322.777538234552
1991-04-02,10416.484363104517,10416.484363104517,10550.751964862297
1991-04-03,10468.15853121861,10468.15853121861,10535.1830706814
1991-04-04,10488.319544068618,10488.31954406862,10558.25812327202
1991-04-05,10471.488919844422,10471.488919844422,10435.652445266616
1991-04-08,10489.478854785924,10489.478854785924,10527.398623590947
1991-04-09,10479.331917037302,10479.3319170373,10385.609692319596
1991-04-10,10457.882386966017,10457.882386966017,10374.2108861441
1991-04-11,10533.240554016797,10533.240554016797,10498.762888032388
1991-04-12,10558.487084538843,10558.487084538843,10575.773341335804
1991-04-15,10538.531653681941,10538.531653681941,10597.73693608572
1991-04-16,10606.693676204546,10606.693676204544,10776.501778926426
1991-04-17,10649.282269316189,10649.28226931619,10855.181115873103
1991-04-18,10591.446518104396,10591.446518104396,10799.855120197775
1991-04-19,10515.297116462449,10515.297116462449,10681.420378638875
1991-04-22,10449.581665137615,10449.581665137615,10591.064795277076
1991-04-23,10460.721241691608,10460.72124169161,10613.584118947341
1991-04-24,10487.309058178433,10487.309058178434,10641.385836904818
1991-04-25,10444.854951321959,10444.854951321959,10543.801535372922
1991-04-26,10431.237947266723,10431.237947266723,10537.406834803909
1991-04-29,10347.243915841214,10347.243915841213,10388.390033803564
1991-04-30,10365.183365989347,10365.183365989347,10435.09671634626
1991-05-01,10388.244524388501,10388.244524388501,10572.715559612208
1991-05-02,10404.878023549374,10404.878023549374,10579.109411740124
1991-05-03,10424.87268543267,10424.872685432669,10586.893858830575
1991-05-06,10419.896076183288,10419.896076183288,10566.876587963547
1991-05-07,10425.326277695993,10425.326277695993,10490.144423340862
1991-05-08,10441.29298966612,10441.29298966612,10523.228535585546
1991-05-09,10494.971312975114,10494.971312975114,10655.008407202831
1991-05-10,10449.918582233491,10449.918582233491,10446.217233841031
1991-05-13,10457.458248925283,10457.458248925283,10474.57552915996
1991-05-14,10413.850127147698,10413.850127147696,10331.674291606803
1991-05-15,10319.686440432437,10319.686440432437,10246.879391212942
1991-05-16,10329.623728124505,10329.623728124505,10347.52147446843
1991-05-17,10319.603831977693,10319.603831977693,10353.082157436364
1991-05-20,10307.215627415908,10307.215627415908,10350.02352727167
1991-05-21,10352.438552978927,10352.438552978929,10435.375005026986
1991-05-22,10393.446211603288,10393.446211603288,10458.728346298334
1991-05-23,10403.876313936946,10403.876313936946,10424.53192777184
1991-05-24,10441.856594748215,10441.856594748217,10494.870240266611
1991-05-28,10487.996433759117,10487.996433759117,10618.588224553821
1991-05-29,10549.702825880879,10549.702825880879,10642.219854505895
1991-05-30,10588.756440909972,10588.756440909972,10758.152543261554
1991-05-31,10614.025442799439,10614.025442799437,10837.943338048937
1991-06-03,10644.136615790938,10644.13661579094,10788.734602702998
1991-06-04,10641.762389511534,10641.762389511532,10779.837849330743
1991-06-05,10621.469457459563,10621.469457459563,10706.163466431652
1991-06-06,10616.75437927217,10616.75437927217,10665.573195777242
1991-06-07,10588.225222311728,10588.225222311728,10548.805640979404
1991-06-10,10599.9081937092,10599.9081937092,10524.896570787701
1991-06-11,10601.275046497503,10601.275046497503,10593.844288319939
1991-06-12,10550.798623858294,10550.798623858296,10471.516898995262
1991-06-13,10535.533412543553,10535.533412543551,10498.762888032385
1991-06-14,10561.636960176475,10561.636960176476,10628.318995527157
1991-06-17,10548.518390541478,10548.518390541476,10568.267182926076
1991-06-18,10546.27507110327,10546.275071103268,10525.452299708055
1991-06-19,10463.118758179884,10463.118758179884,10428.146286856887
1991-06-20,10470.265547358484,10470.265547358484,10437.32132890987
1991-06-21,10460.346924544598,10460.346924544598,10502.098958436705
1991-06-24,10315.912040645324,10315.912040645322,10312.76932702158
1991-06-25,10314.533473810168,10314.53347381017,10304.706591250404
1991-06-26,10332.61958569839,10332.619585698392,10330.840274005719
1991-06-27,10355.630596249966,10355.630596249968,10408.963033590939
1991-06-28,10378.483046323461,10378.483046323461,10318.885738909867
1991-07-01,10438.294082681867,10438.294082681867,10506.825623803557
1991-07-02,10400.144381712802,10400.144381712802,10494.314511346252
1991-07-03,10371.011712452238,10371.011712452237,10379.214991750572
1991-07-05,10373.861543422707,10373.861543422709,10400.066280218678
1991-07-08,10432.946862549597,10432.946862549597,10507.38135272391
1991-07-09,10467.57649938422,10467.57649938422,10456.50373373471
1991-07-10,10516.00699101104,10516.00699101104,10446.21723384102
1991-07-11,10509.804232180799,10509.804232180797,10480.413652367512
1991-07-12,10550.892001564891,10550.892001564891,10571.60325333039
1991-07-15,10587.055413457541,10587.055413457541,10631.09933701112
1991-07-16,10567.805654651775,10567.805654651776,10607.467707059044
1991-07-17,10567.875719953852,10567.875719953852,10597.458647404983
1991-07-18,10603.231464929202,10603.231464929202,10713.947913522095
1991-07-19,10618.487610706707,10618.487610706707,10681.976107559216
1991-07-22,10592.124249824039,10592.124249824039,10644.721907309131
1991-07-23,10521.580513534664,10521.580513534664,10548.52820073977
1991-07-24,10489.35743047858,10489.357430478578,10526.842894670583
1991-07-25,10510.782371956264,10510.782371956266,10591.342235516691
1991-07-26,10529.823541789458,10529.823541789458,10590.508217915612
1991-07-29,10545.060444427796,10545.060444427794,10652.228065718851
1991-07-30,10568.174952669162,10568.174952669162,10750.646384851829
1991-07-31,10617.58721214113,10617.587212141128,10781.784173213626
1991-08-01,10643.34368476427,10643.34368476427,10762.60091994768
1991-08-02,10618.702993687559,10618.702993687559,10764.268955149842
1991-08-05,10579.670728986444,10579.670728986443,10705.329448830567
1991-08-06,10609.919207431793,10609.91920743179,10859.906932798845
1991-08-07,10631.76518261074,10631.765182610741,10858.238897596686
1991-08-08,10657.496255493275,10657.496255493275,10823.765038830568
1991-08-09,10651.337275613305,10651.337275613307,10762.60091994768
1991-08-12,10669.708396122784,10669.708396122784,10787.622296421188
1991-08-13,10704.522258505469,10704.52225850547,10832.10521484137
1991-08-14,10731.257140848687,10731.257140848687,10839.889661931818
1991-08-15,10729.412878376977,10729.412878376977,10824.042479070193
1991-08-16,10693.136969146995,10693.136969146994,10719.786036729658
1991-08-19,10569.33276442028,10569.33276442028,10466.512793388774
1991-08-20,10560.883816376718,10560.883816376718,10548.805640979397
1991-08-21,10740.374638853922,10740.374638853922,10859.072915197765
1991-08-22,10743.413552675947,10743.413552675947,10879.645914985145
1991-08-23,10753.693320344471,10753.693320344471,10958.603540612548
1991-08-26,10758.227143684606,10758.227143684606,10949.706787240291
1991-08-27,10763.125950097165,10763.125950097165,10927.743192490378
1991-08-28,10814.533624224166,10814.533624224168,11027.27381790516
1991-08-29,10792.490757857177,10792.490757857178,11022.547152538304
1991-08-30,10757.917612288433,10757.917612288435,10993.633128299023
1991-09-03,10711.023510962796,10711.023510962796,10902.443527336143
1991-09-04,10690.964278487887,10690.964278487887,10841.835985814709
1991-09-05,10671.98749788462,10671.98749788462,10818.760933224088
1991-09-06,10677.212375814,10677.212375814,10817.64862694228
1991-09-09,10707.979269594329,10707.979269594329,10802.913750362464
1991-09-10,10648.036262394253,10648.036262394255,10691.42858985183
1991-09-11,10637.056497227117,10637.056497227115,10706.163466431648
1991-09-12,10708.048591641815,10708.048591641815,10768.717331835971
1991-09-13,10650.398091435134,10650.398091435134,10664.460889495434
1991-09-16,10649.534773151907,10649.534773151907,10725.346719697598
1991-09-17,10650.212041162087,10650.212041162085,10717.562272607149
1991-09-18,10700.349402988799,10700.349402988799,10757.596814341206
1991-09-19,10744.604855904634,10744.604855904636,10774.833743724264
1991-09-20,10790.740516950136,10790.740516950136,10784.842803378328
1991-09-23,10771.405568504742,10771.405568504742,10729.239367463375
1991-09-24,10808.973995427928,10808.973995427928,10779.003831729666
1991-09-25,10829.186440410853,10829.186440410853,10755.928779139043
1991-09-26,10814.561737947826,10814.561737947828,10745.085701883901
1991-09-27,10765.16902727103,10765.16902727103,10728.682790101922
1991-09-30,10837.284298346878,10837.284298346876,10783.173919735067
1991-10-01,10847.319583492219,10847.319583492219,10820.428968426255
1991-10-02,10840.492758577773,10840.492758577775,10794.295285670936
1991-10-03,10787.818225409572,10787.818225409574,10688.926537048594
1991-10-04,10783.500453256122,10783.500453256122,10599.404971287875
1991-10-07,10766.800741118035,10766.800741118033,10550.751964862293
1991-10-08,10762.65441683012,10762.654416830119,10583.280348186625
1991-10-09,10728.628170529455,10728.628170529455,10475.68698700067
