Date,Top20_Gross,Top20_Minimum,Top20_Base,Top20_Conservative,KOSPI
2017-01-19,1.033326537855169,1.0331715388744913,1.0311048857987808,1.0279532398583233,1.0321682709305393
2017-01-20,1.0221347924730901,1.0219814722542198,1.0199372026692732,1.0168196915522312,1.0285929120252566
2017-01-23,1.0150652126609638,1.0149129528790652,1.012882822453743,1.0097868735551279,1.0287821371483772
2017-01-24,1.0074915504824886,1.0073404267499169,1.0053254436489516,1.0022525944199807,1.0286676061528044
2017-01-25,0.9940746588263655,0.9939255476275421,0.9919373983098891,0.9889054706004694,1.0292551999561794
2017-01-26,1.008449652512823,1.0082983850649467,1.0062814857599207,1.0032057143197572,1.0375462481139732
2017-01-31,0.9996948219993266,0.9995448677760274,0.9975454781320283,0.994496408924931,1.0295689152918799
2017-02-01,1.0110624116537839,1.0109107522920366,1.0088886274687285,1.005804887113185,1.0359975898694844
2017-02-02,0.9950032539464373,0.9948540034583462,0.9928639969504527,0.9898292370259166,1.0312819006169736
2017-02-03,0.9911017638226314,0.9909530985580589,0.988970895030413,0.9859480346507545,1.032352516445157
2017-02-06,0.9937094928733256,0.9935604364493955,0.9915730174636482,0.9885422035103851,1.0345933402715877
2017-02-07,0.9899172505419009,0.9897687629543206,0.9877889284532362,0.9847696808390839,1.0333733361883088
2017-02-08,0.9899877483277639,0.9898392501655157,0.9878592746688595,0.9848398120364603,1.028328992774588
2017-02-09,0.9945114716914364,0.9943622949706835,0.9923732720273001,0.9893400120386416,1.0287273614548424
2017-02-10,0.9962532205987096,0.9961037826156207,0.9941112761744226,0.9910727038515971,1.0333086012777675
2017-02-13,1.0147326629591482,1.0145804530597051,1.0125509877337862,1.0094560531117613,1.0350863215134027
2017-02-14,1.0270914863432674,1.0269374226203167,1.0248832396476295,1.021750610614283,1.0330546412441055
2017-02-15,1.0365303858770556,1.036374906319175,1.0343018455474202,1.0311404278704956,1.037680697543559
2017-02-16,1.0348845661433788,1.0347293334584582,1.032659564326171,1.0295031663994338,1.036674816625917
2017-02-17,1.0371406571293107,1.0369850860307424,1.0349108047164832,1.031747525712239,1.0360473859545163
2017-02-20,1.0415031937340202,1.0413469682549612,1.0392639618674926,1.0360873771266041,1.0379446167942274
2017-02-21,1.0499015343052875,1.0497440490751428,1.0476442460065318,1.0444420463269009,1.0471768109591222
2017-02-22,1.0472165517404735,1.0470594692577133,1.044965036154232,1.0417710256714237,1.0490093068882924
2017-02-23,1.037722967037214,1.0375673085921593,1.0354918626580845,1.032326807608621,1.0495172269556168
2017-02-24,1.033281667891731,1.0331266756415483,1.0310601123057643,1.0279086032186946,1.0427897758678213
2017-02-27,1.0369389448053254,1.0367834039636057,1.0347095260739945,1.0315468622923383,1.038507312555087
2017-02-28,1.037287490736564,1.0371318976129544,1.0350573226314808,1.0318935957847344,1.0415548329590327
2017-03-02,1.0343457665118427,1.034190614646867,1.0321219231138428,1.0289671685259818,1.0470373819210335
2017-03-03,1.0184631764226852,1.0183104069462228,1.0162734805933769,1.0131671679052878,1.0351361175984344
2017-03-06,1.0157470604376464,1.0155946983785817,1.0135632042577059,1.0104651757233714,1.0364357954177643
2017-03-07,1.026379581089012,1.0262256241518495,1.0241728649896709,1.0210424072673498,1.0427549186082992
2017-03-08,1.0287416173767183,1.0285873061341126,1.0265298228993587,1.02339216096636,1.0434321453647313
2017-03-09,1.0237257082055977,1.0235721493493677,1.021524697932956,1.0184023345229294,1.0412660156658482
2017-03-10,1.029990653478999,1.0298361548809782,1.0277761735740196,1.0246347020809092,1.0443981894143481
2017-03-13,1.0259609213023675,1.025807027164173,1.0237551053215679,1.020625924511596,1.0544769170247836
2017-03-14,1.0230295505459126,1.0228760961133314,1.0208300370122392,1.0177097968830746,1.0625389031914312
2017-03-15,1.0239201579204744,1.023766569896787,1.0217187295809456,1.0185957730992885,1.0621504937281832
2017-03-16,1.0397665383109866,1.0396105733302408,1.0375310402536182,1.0343597523117702,1.0706556650516135
2017-03-17,1.0485125014682033,1.048355224592984,1.0462581995900468,1.0430602364605694,1.0778760973812238
2017-03-20,1.0444907626957447,1.044334089081341,1.042245107555949,1.0390594107297275,1.0741065337443172
2017-03-21,1.0408409815027433,1.0406848553555186,1.0386031733925123,1.0354286083989297,1.0847479571156116
2017-03-22,1.0324183317548319,1.0322634690050694,1.0301986323415588,1.0270497564297074,1.0797285117444066
2017-03-23,1.035940338091714,1.035784947041001,1.0337130663648166,1.0305534483336378,1.0819294987028119
2017-03-24,1.031605563343004,1.031450822508503,1.0293876113818161,1.026241214413621,1.0800521862971133
2017-03-27,1.0236841828951218,1.023530630267688,1.0214832619018968,1.0183610251440678,1.0734342865963877
2017-03-28,1.0292338368693392,1.0290794517938093,1.0270209841200697,1.0238818209176193,1.07724368710132
2017-03-29,1.0275863529452307,1.0274322149922894,1.0253770422863981,1.0222429039099161,1.079071203421987
2017-03-30,1.022967095197024,1.022813650132745,1.0207677159423503,1.0176476663020002,1.0779059750322428
2017-03-31,1.0370065769682844,1.0368510259817396,1.0347770128278024,1.03161414276805,1.0757099676823407
2017-04-03,1.0320475795716175,1.0318927724346822,1.0298286772755385,1.026680932157846,1.0793351226726555
2017-04-04,1.0264546576424973,1.0263006894438513,1.0242477801285659,1.0211170934227574,1.0761431936221173
2017-04-05,1.025375439641371,1.0252216333254252,1.023170882446142,1.0200434873552369,1.0760187034095379
2017-04-06,1.019574174594234,1.019421238468045,1.0173820901188562,1.0142723888863447,1.0719852205219624
2017-04-07,1.0211266221909499,1.0209734531976213,1.018931199953239,1.0158167637555577,1.0714773004546383
2017-04-10,1.0051487424362622,1.0049979701248968,1.002987672640024,0.9999219689755943,1.062309841200285
2017-04-11,1.0016019591915946,1.001451718897716,0.9994485149793325,0.996393629003799,1.0575941519477738
2017-04-12,1.0070996809768549,1.0069486160247083,1.0049344166627545,1.001862762635776,1.0601138338503826
2017-04-13,1.0120123908370398,1.0118605889784142,1.00983656419674,1.0067499264046877,1.0699236626016464
2017-04-14,1.0031541442302216,1.0030036711085872,1.0009973628201265,0.9979377426802252,1.0630866601267808
2017-04-17,1.0153211966596196,1.0151688984801208,1.0131382560868012,1.0100415264369902,1.0685044741782401
2017-04-18,1.0164571558879625,1.0163046873145793,1.014271773002803,1.0111715786773456,1.0698489684740986
2017-04-19,1.0165995377446853,1.0164470478140235,1.0144138487385337,1.0113132201484134,1.0648394823199
2017-04-20,1.0181689620203749,1.0180162366760717,1.0159798987520305,1.0128744834178693,1.0701925614608179
2017-04-21,1.0182619953915613,1.0181092560922524,1.0160727321014689,1.0129670330155256,1.07810515937237
2017-04-24,1.0175257494493086,1.0173731205868912,1.015338069087992,1.0122346155521729,1.0824374187701362
2017-04-25,1.0212123415861047,1.0210591597348668,1.019016735051694,1.0159020374098575,1.093945294020984
2017-04-26,1.0272036280969665,1.027049547552752,1.0249951402965576,1.021862169230863,1.0994178837659783
2017-04-27,1.0243687407260396,1.0242150854149306,1.0221663479334782,1.0190420232742647,1.1002245803434934
2017-04-28,1.0196696517091666,1.01951670126141,1.0174773619579913,1.0143673695202795,1.0982227777252151
2017-05-02,1.0211410384753148,1.0191739573123992,1.014941022820475,1.008502732835641,1.1053087606252396
2017-05-04,1.0250520086526753,1.0230773935689057,1.0188282469378773,1.0123652983024016,1.1160497761665977
2017-05-08,1.0282512746710202,1.0262704966619711,1.022008088118075,1.015524968123709,1.1417047191749785
2017-05-10,1.0266950667724837,1.024717286573852,1.0204613289763407,1.0139880208662784,1.1304308855237801
2017-05-11,1.033216625011387,1.0312262819699343,1.0269432905663467,1.0204288640588124,1.1435023578446262
2017-05-12,1.0355584921168384,1.0335636378056436,1.0292709386636805,1.0227417466938225,1.1383484630438354
2017-05-15,1.035091507521671,1.0330975527890516,1.0288067894376653,1.0222805418037304,1.1406540217808077
2017-05-16,1.0287817679321731,1.0267999680042494,1.0225353604073937,1.0160488956552305,1.1429844785602956
2017-05-17,1.0318489785132188,1.0298612700457992,1.025583947945292,1.0190781444432193,1.14186406664708
2017-05-18,1.0348469751930376,1.032853491516736,1.0285637418248632,1.0220390359662395,1.1387468317240899
2017-05-19,1.0465818149607817,1.0445657258055236,1.0402273316990807,1.0336286377247084,1.1395734467356176
2017-05-22,1.0514987271441518,1.0494731662656243,1.045114390090113,1.0384846950049502,1.1473167379580618
2017-05-23,1.055687389899788,1.0536537601656433,1.0492776207323788,1.0426215161460273,1.151156016114013
2017-05-24,1.0684306734541595,1.0663724956193223,1.061943531470896,1.055207080534931,1.1539445968757938
2017-05-25,1.0736568317772153,1.071588586500953,1.067137958365876,1.0603685565235006,1.1666874150354298
2017-05-26,1.06788733777815,1.0658302066012504,1.0614034947414277,1.0546704695346316,1.172847190753863
2017-05-29,1.069730144651068,1.0676694635720982,1.0632351127275708,1.0564904686311336,1.171686941972622
2017-05-30,1.0805084546558024,1.078427010714721,1.0739479805570873,1.0671353792610643,1.1670608856731683
2017-05-31,1.0868784558983073,1.0847847410671336,1.0802793053524251,1.0734265412251598,1.1689033408193448
2017-06-01,1.090283256774708,1.0881829830849485,1.083663433454018,1.0767892020714405,1.1675239892639642
2017-06-02,1.099684639315028,1.097566255215635,1.0930077340470545,1.0860742269868062,1.1810237079160835
2017-06-05,1.0962862256694688,1.094174388124581,1.0896299543952437,1.082717874318844,1.179480029280098
2017-06-07,1.1006823260369532,1.0985620200377604,1.0939993631598333,1.087059565688968,1.1752573212694017
2017-06-08,1.0997922526869284,1.0976736612858708,1.0931146940277334,1.0861805084656246,1.1769653269859923
2017-06-09,1.1005023881187692,1.0983824287440642,1.0938205177625329,1.086881854799491,1.1859883775937536
2017-06-12,1.0902894946906005,1.0881892089843943,1.08366963349544,1.076795362782829,1.17412695013918
2017-06-13,1.1038853811355427,1.1017589049119532,1.0971829704142895,1.090222977694399,1.182507631250031
2017-06-14,1.1158989348362849,1.1137493162314827,1.1091235819667795,1.1020878438409565,1.181481831898376
2017-06-15,1.1071764992159578,1.1050436831273183,1.1004541059625648,1.0934733627569162,1.1760092421533819
2017-06-16,1.1163527146643055,1.1142022219180103,1.1095746066004324,1.1025360073946882,1.176098875106439
2017-06-19,1.1209602913878838,1.118800922808537,1.1141542077097315,1.1070865577519793,1.1806153800188228
2017-06-20,1.1208228008122707,1.1186636970887187,1.1140175519294004,1.1069507688491536,1.179783785398792
2017-06-21,1.1158541137482965,1.1137045814848656,1.1090790330169547,1.1020435774879043,1.173957643450072
2017-06-22,1.1124990044328515,1.1103559353043702,1.1057442947663243,1.0987299931875019,1.1803514607681542
2017-06-23,1.1108023548775219,1.1086625541000856,1.104057946681024,1.0970543424705654,1.184449678566271
2017-06-26,1.1033300195979845,1.101204613198423,1.0966309808401495,1.089674489672435,1.1894591647204695
2017-06-27,1.106231052664749,1.1041000578427427,1.099514399836231,1.092539617667141,1.1910974559180156
2017-06-28,1.1052119999542909,1.1030829681905843,1.0985015344618212,1.0915331774158166,1.1864216035335302
2017-06-29,1.105974747812559,1.1038442467249416,1.0992596511785686,1.0922864850105016,1.1929448906726952
2017-06-30,1.1077873571997667,1.1056533643811866,1.1010612550277032,1.0940766603650167,1.1910177821819647
2017-07-03,1.105534616844658,1.10340496360597,1.098822192533871,1.0918518013897194,1.1923572968693201
2017-07-04,1.097754544757417,1.0956398787072488,1.0910893583568886,1.084168020534769,1.1854057633988815
2017-07-05,1.1148538042774494,1.112706198966166,1.1080847970796794,1.101055648497667,1.189304796856871
2017-07-06,1.112543546359343,1.110400391427254,1.1057885662496238,1.0987739838341408,1.1890358979976994
2017-07-07,1.1052315964279316,1.1031025269144403,1.0985210119524433,1.0915525313507541,1.1850820888461748
2017-07-10,1.096828196049881,1.0947153144771002,1.0901686341187178,1.083253136921332,1.186192541542384
2017-07-11,1.0962536094068769,1.0941418346925216,1.0895975361673318,1.0826856617363316,1.1931141973618034
2017-07-12,1.091731659203325,1.089628595374861,1.0851030416834073,1.0782196781295637,1.1910078229649586
2017-07-13,1.0876594110008357,1.0855641917721166,1.0810555187653348,1.0741978307194082,1.1998316892325924
2017-07-14,1.0884292458294067,1.086332543624749,1.0818206794227494,1.0749581375714423,1.2023912080032269
2017-07-17,1.103906890010866,1.1017803723535249,1.0972043486951517,1.0902442203618918,1.2076048581060557
2017-07-18,1.1058351226653447,1.1037048905454667,1.0991208737870182,1.092148587954921,1.2080729413053546
2017-07-19,1.1098076398927357,1.1076697552904748,1.1030692712620236,1.096071938725391,1.2100149886215945
2017-07-20,1.1123980946048135,1.110255219864584,1.1056439976279056,1.0986303322851272,1.2159407227403782
2017-07-21,1.1241641743918789,1.1219986339932941,1.117338637842838,1.1102507874161196,1.2200339609299917
2017-07-24,1.1199373939130675,1.1177799957984047,1.1131375209150454,1.106076320321601,1.2207659633799592
2017-07-25,1.112135319872435,1.109992951329887,1.1053828183729324,1.0983708098237446,1.2149746786907614
2017-07-26,1.106560035172547,1.1044284066131138,1.0998413848758823,1.0928645284734533,1.2122906697075477
2017-07-27,1.097681937284352,1.0955674111020248,1.09101719173132,1.0840963116990145,1.2166378679308232
2017-07-28,1.086774690866161,1.0846811759233788,1.0801761703457113,1.0733240604565402,1.1955990220048898
2017-07-31,1.081258739046263,1.079175849790346,1.074693709479899,1.067876377643926,1.196455514667437
2017-08-01,1.0871486085794924,1.0850543733380806,1.080547817759849,1.0736933503210562,1.2065392218863753
2017-08-02,1.0966447577452352,1.094532229539933,1.0899863095880942,1.083071968968453,1.2088646990573602
2017-08-03,1.0789601890739335,1.0768817276435398,1.072409115509018,1.0656062760210252,1.188557855581394
2017-08-04,1.0912032925271937,1.089101246521045,1.0845778830672217,1.0776978508630648,1.1928403188941283
2017-08-07,1.091008995997916,1.0889073242760516,1.0843847662393542,1.0775059590740033,1.1944835897001778
2017-08-08,1.0886086507048602,1.0865116029025454,1.0819989950137714,1.075135322015473,1.1924817870818996
2017-08-09,1.0760887172682947,1.0740157873148333,1.069555078288296,1.0627703434180507,1.1793654982845247
2017-08-10,1.069205928820348,1.067146257567687,1.0627140797542969,1.0559727408364836,1.1749236874996887
2017-08-11,1.059336057773704,1.0572953994063203,1.0529041351553177,1.0462250257332517,1.1551247640910471
2017-08-14,1.0517916364273505,1.0497655113012687,1.045405520929324,1.0387739790523527,1.1623501760291604
2017-08-16,1.05825611567038,1.056217537655943,1.0518307500874025,1.0451584496957897,1.1693415463676247
2017-08-17,1.0530378064955643,1.0510092808022986,1.0466441246833456,1.0400047257092964,1.1760192013703883
2017-08-18,1.0505251595529954,1.0485014741122352,1.0441467336650732,1.037523176919508,1.1743759305643389
2017-08-21,1.0462853493985698,1.0442698313415253,1.0399326661733557,1.033335841413115,1.1726978024987675
2017-08-22,1.0492602742302992,1.0472390254089656,1.0428895282891295,1.0362739466402437,1.1778417380825519
2017-08-23,1.05085056676467,1.0488262544737763,1.044470165116563,1.0378445566798868,1.1783745561923922
2017-08-24,1.0495296490796089,1.0475078813464191,1.0431572675874037,1.0365399875312176,1.1830753066193935
2017-08-25,1.0493056853525953,1.047284349053274,1.042934663690777,1.0363187957249549,1.1844048620897425
2017-08-28,1.0540371012510634,1.0520066505603534,1.0476373520662736,1.0409916525429628,1.180316603508632
2017-08-29,1.0553093542190326,1.0532764527161884,1.0489018803536931,1.0422481592807302,1.1775479411808643
2017-08-30,1.0484020614875864,1.046382465889516,1.0420365263177394,1.0354263556966137,1.181307545600765
2017-08-31,1.0447643397280046,1.04275175167706,1.0384208915481106,1.0318336567474933,1.1767761018628715
2017-09-01,1.0459799400451553,1.04396501031525,1.039629111160038,1.0330342120044955,1.174037317186123
2017-09-04,1.030640606172403,1.0286552254602883,1.0243829124239243,1.0178847277044156,1.1600744949432076
2017-09-05,1.0177206733780895,1.0157601810559898,1.0115414249986303,1.0051247004014556,1.158565673566744
2017-09-06,1.0165320263056092,1.0145738237409254,1.0103599949805822,1.0039507647982373,1.155179539784582
2017-09-07,1.0259155170631633,1.023939238554789,1.0196865124235774,1.0132181193711776,1.1683107674074664
2017-09-08,1.0093586257362268,1.0074142416947465,1.0032301488215631,0.9968661468998627,1.167080804107181
2017-09-11,1.0049346060847864,1.002998744280091,0.9988329902892655,0.9924968817929994,1.1747294827680648
2017-09-12,1.0238310327437787,1.021858769694273,1.0176146843729408,1.0111594339854728,1.1779114526015964
2017-09-13,1.0406312949304752,1.0386266685951604,1.034312941170922,1.0277517652004995,1.1752772397034144
2017-09-14,1.0370899117842627,1.035092107413608,1.03079306007988,1.0242542125154108,1.1839815953669721
2017-09-15,1.0567731409722179,1.054737419694983,1.050356779499346,1.0436938292570144,1.1881694461181462
2017-09-18,1.06184333973083,1.0597978514458122,1.055396193762485,1.0487012759381458,1.204173907847365
2017-09-19,1.060715780236763,1.0586724640327383,1.0542754804201753,1.0475876718537391,1.2030983124106784
2017-09-20,1.0369817285970302,1.034984132625707,1.0306855337435912,1.0241473682736657,1.201181163136954
2017-09-21,1.027291726546635,1.0253127969688693,1.0210543660384472,1.0145772959909987,1.198342786290142
2017-09-22,1.0095789911299464,1.0076341825862682,1.0034491762327327,0.9970837849081445,1.1894840627629855
2017-09-25,0.9817409848403804,0.9798498022070536,0.975780192701328,0.9695903198901858,1.1853460080968434
2017-09-26,0.9856712750316907,0.9837725212602852,0.9796866195282292,0.9734719662538379,1.1823184061269103
2017-09-27,0.9899648965575755,0.9880578717425962,0.9839541716673462,0.977712447127158,1.1814469746388538
2017-09-28,0.99588061008261,0.9939621894974071,0.9898339670233102,0.9835549439340417,1.181730812323535
2017-09-29,0.9932856454448349,0.9913722236853232,0.987254758114442,0.9809920962663821,1.1923523172608168
2017-10-10,0.9917874176368499,0.9898768819974605,0.985765627028177,0.9795124115001922,1.211942097112325
2017-10-11,1.008077137956333,1.006135222516522,1.001956441792807,0.9956005196462092,1.224067443817567
2017-10-12,1.007907139765318,1.0059655518025419,1.001787475772086,0.9954326254633727,1.232333593932845
2017-10-13,0.9982012188185576,0.9962783279148004,0.9921404858246166,0.9858468313069554,1.2317659185634824
2017-10-16,0.9859312351079246,0.9840319805608675,0.9799450012166777,0.973728708895091,1.234967806831027
2017-10-17,0.9908184743989564,0.9889098052891839,0.9848025668789241,0.9785554605340092,1.2371189977044004
2017-10-18,0.9802091321293537,0.978320900389683,0.9742576408708177,0.968077426384624,1.2363919748629362
2017-10-19,0.9854124747465385,0.9835142195166144,0.9794293905890116,0.973216369049338,1.2314870604873045
2017-10-20,0.9873668987603248,0.9854648786139817,0.981371948015299,0.9751466038403772,1.2396934553005443
2017-10-23,0.9910198377081028,0.9891107807009121,0.9850027075796137,0.9787543316398754,1.2399474153342065
2017-10-24,0.9939049851764833,0.9919903703481656,0.9878703374291772,0.9816037706466947,1.240166518108346
2017-10-25,0.9991346634500591,0.9972099743996384,0.9930682629027535,0.9867687230205875,1.2411674194174853
2017-10-26,1.0017053498770743,0.9997757087694393,0.995623341009771,0.989307592960414,1.2352566241242113
2017-10-27,1.0011952541626603,0.9992665956809637,0.9951163424203335,0.9888038105223265,1.2432239977292985
2017-10-30,1.004021785037591,1.0020876816511937,0.9979257115761548,0.9915953584127807,1.2458631902359836
2017-10-31,1.0060589055255027,1.0041208779198376,0.9999504633721426,0.9936072661725961,1.2565693485178193
2017-11-01,1.0153009436086269,1.0103354775632127,1.002506360929945,0.990641935660902,1.2730219750123244
2017-11-02,1.0200830110530235,1.0150941576625354,1.007228165889925,0.9953078591778648,1.2679875908156102
2017-11-03,1.0234736095695056,1.0184681740001933,1.010576036884757,0.9986161089126464,1.2737689162878014
2017-11-06,1.0167678466406682,1.0117952065083555,1.0039547783964569,0.9920732114498549,1.2695063714090797
2017-11-07,1.021648561689458,1.0166520517626723,1.0087739878270199,0.9968353866785683,1.2675294668333175
2017-11-08,1.0202266766427242,1.015237120636315,1.0073700210397978,0.9954480355056469,1.2709952743515305
2017-11-09,1.0234103757629347,1.0184052494470723,1.0105135999356807,0.9985544108900699,1.2700840059954488
2017-11-10,1.031022486909808,1.025980132538883,1.018029785055851,1.0059816437400684,1.2662895443160258
2017-11-13,1.0314680105346812,1.0264234772704484,1.0184696942972358,1.0064163467598042,1.2600152376020197
2017-11-14,1.0329151588096652,1.0278635480718348,1.019898605951473,1.0078283475831493,1.25816780284734
2017-11-15,1.0181145558953646,1.0131353295000143,1.0052845167392164,0.993387212654368,1.2539899113131725
2017-11-16,1.0237331367419462,1.0187264319200342,1.0108322935570704,0.9988693328479552,1.2622261837774313
2017-11-17,1.0266046884402975,1.0215839399079512,1.0136676586391757,1.001671142056065,1.261827815097177
2017-11-20,1.025572037050191,1.0205563388385863,1.0126480204779766,1.0006635710709322,1.2586807025231677
2017-11-21,1.0213659809727895,1.0163708530450684,1.0084949681257978,0.9965596691094054,1.2601895238996308
2017-11-22,1.0199309555509963,1.0149428458084262,1.007078026555419,0.995159496706812,1.26507451984125
2017-11-23,1.0220369370648275,1.0170385277359475,1.0091574689876426,0.9972143294305094,1.2634013713841818
2017-11-24,1.0231590439829714,1.0181551468390388,1.0102654353794442,0.998309183302562,1.2669767302894646
2017-11-27,1.0252471409137025,1.0202330316504231,1.0123272186058598,1.0003465658129682,1.2487912000358532
2017-11-28,1.0238026536655334,1.0187956088617416,1.0109009344448063,0.9989371613870472,1.2519681902608817
2017-11-29,1.0191950199810433,1.014210509430523,1.0063513650716915,0.9944414350895849,1.2513258207639715
2017-11-30,1.0182081323059082,1.0132284482625158,1.0053769139219368,0.9934785163383218,1.2331353109018568
2017-12-01,1.0146402884349472,1.0096780534126635,1.001854031176718,0.9899973260757556,1.2326572684855515
2017-12-04,1.0090625227419736,1.0041275665342444,0.9963465551695466,0.9845550297423048,1.245733720414901
2017-12-05,1.0141896370107777,1.0092296059599952,1.0014090587553526,0.9895576197975747,1.2499414896000876
2017-12-06,1.0087645894635482,1.0038310903386545,0.9960523763759246,0.9842643324850088,1.232139389201221
2017-12-07,0.9952478799845714,0.9903804861483472,0.9827060012771739,0.9710759085735452,1.2259696542657816
2017-12-08,0.983817427856524,0.9790059361863352,0.9714195930069872,0.9599230722712744,1.226975535183424
2017-12-11,0.9875597738979559,0.982729979780285,0.9751147788875418,0.9635745265023915,1.2307052619523051
